time,emotionIntensity.anger,emotionIntensity.comments,emotionIntensity.fear,emotionIntensity.joy,emotionIntensity.sad,emotionIntensity.user,emotionIntensity.user association
2019-04-11T00:00:00.000Z,0,"thanks for the comment.i found the `python3` command and ipython will be run with python3. unfortunately, the problem is still there.```$ pyenv global system$ python --versionpython 2.7.5$ python3 --versionpython 3.6.3$ python -m ipython/bin/python: no module named ipython$ python3 -m ipython(no response)```",0,0.258,0,keisuke-yanagisawa,Other
2019-04-13T00:00:00.000Z,0,"actually, it was fixed by the above, but since regressed. the fix was lost in a refactor (it's hard to add tests that require misbehaving terminals). another attempt here: https://github.com/prompt-toolkit/python-prompt-toolkit/pull/877",0,0,0,davidszotten,Other
2019-04-14T00:00:00.000Z,0,"i tried `ipython --quick`, however, it got stuck with same status.",0,0,0,keisuke-yanagisawa,Other
2019-04-15T00:00:00.000Z,0,fix has landed in [prompt-toolkit](https://github.com/prompt-toolkit/python-prompt-toolkit/pull/877) but isn't yet in a released version,0,0,0,davidszotten,Other
2019-04-16T00:00:00.000Z,0,"bump, the [suggested workaround](https://github.com/nsls-ii/ophyd/issues/683#issuecomment-469388963) for now is    ipython --ipcompleter.use_jedi=falsea proper fix would be nicer",0,0,0,prjemian,Other
2019-04-17T00:00:00.000Z,0,"in the meantime you can just use the `xmode` magic, but yes we woudl need to hook things correctly to propagate the config change.   do you mean when running live, or are you running things in nbconvert. i see why this would make sens. i woudl have a look at ipython.core.displayhook in compute_format_data, you will likely be able to intercept a dictionary of mimetype/values and if you look at the plain/text key (and likely the html one for pandas) you should be able to do a search/replace. if that's the right place it should be relatively easy to add a list callable/filter from the configuration.   in the meantime you can just use the `xmode` magic, but yes we woudl need to hook things correctly to propagate the config change.   do you mean when running live, or are you running things in nbconvert. i see why this would make sens. i woudl have a look at ipython.core.displayhook in compute_format_data, you will likely be able to intercept a dictionary of mimetype/values and if you look at the plain/text key (and likely the html one for pandas) you should be able to do a search/replace. if that's the right place it should be relatively easy to add a list callable/filter from the configuration.   ho, that's a fun one. we'll see what we can do.   many thanks ! i'll review that as soon as i can. i'm not super familiar with the directive code, and having this code get some love is good !  that seem reasonable. let me wrap my head around that as i haven't used psearch in a while. but otherwise that seem reasonable.",0,0,0,Carreau,Member
2019-04-18T00:00:00.000Z,0,"i am also having the same issue. it works locally, but not on sphinx or azure pipelines...see the build failure:https://dev.azure.com/pymedphys/pymedphys/_build/results?buildid=1290",0,0,0,SimonBiggs,Other
2019-04-19T00:00:00.000Z,0,i'm still planning to have a look. apologies for the delay,0,0,0,Carreau,Member
2019-04-20T00:00:00.000Z,0,"no worries, we are all doing this in our spare time i guess.",0,0,0,daharn,Other
2019-04-22T00:00:00.000Z,0,"i fully agree that this should happen in a more intelligent manner. for instance, if one is hitting shift-tab in something like `mydict[|]` (where `|` is where the cursor is), it would be great if it could list the dictionary keys first.personally i feel that the private variables (`_something` and `__something`) should only be visible if a single underscore has already been entered. i would love to help, but i'm not sure if i should be looking to [jedi](https://github.com/davidhalter/jedi) or the [ipython completer code](https://github.com/ipython/ipython/blob/master/ipython/core/completer.py).",0,0.828,0,thomasaarholt,Other
2019-04-23T00:00:00.000Z,0,"i don't know the internal parts of ipython, nor know if it's even possible to integrate autoawait with `run`, but even just a nicer error message would be so helpful. for example something which instructs the user that ""to run script files with await, please use the %load filename syntax"".   thanks for the clarifications! i think as a workaround a nice hint message for run would be really nice. i think most use-cases can be simplified / reproduced in a %load compatible way, so at least people should know that it's supported in ipython and they just need to run it with %load.my problem was that the lack of hint message plus the confusing sentence in the documentation made me abandon the whole idea, whereas i was only one command away from the solution.  i don't know the internal parts of ipython, nor know if it's even possible to integrate autoawait with `run`, but even just a nicer error message would be so helpful. for example something which instructs the user that ""to run script files with await, please use the %load filename syntax"".   thanks for the clarifications! i think as a workaround a nice hint message for run would be really nice. i think most use-cases can be simplified / reproduced in a %load compatible way, so at least people should know that it's supported in ipython and they just need to run it with %load.my problem was that the lack of hint message plus the confusing sentence in the documentation made me abandon the whole idea, whereas i was only one command away from the solution.",0,0.422,0,hyperknot,Other
2019-04-24T00:00:00.000Z,0.47,"this bug is really annoying. none of the solutions mentioned so far in this post works, when it's a decorated method rather than a decorated function. perhaps i just rely too much on ``autoreload`` in my work flow. hope this get's fixed soon, or i am open to alternatives similar to this, by which i can use both jupyter and ide at the same time.",0,0.586,0,WestXu,Other
2019-04-25T00:00:00.000Z,0,"@zzzz-qq very cool, thanks! could you please document the profiling process you did here?",0,0,0,LucianaMarques,Other
2019-04-26T00:00:00.000Z,0,"can confirm. ran into this bug using pytorch's `no_grad` decorator. i am using ubuntu 18,04, python 3 on miniconda.",0,0,0,sanyam5,Other
2019-04-27T00:00:00.000Z,0.333,> there was a process named conda.exe in task manager. i killed that process and i was successfully able to interrupt the kernel@ahmedrao how????,0,0,0,kak-to-tak,Other
2019-04-28T00:00:00.000Z,0,"hey, just for documenting what i'm doing, i found another todo in around line 2024:```        # fixme: we should extend our api to return a dict with completions for        # different types of objects.  the rlcomplete() method could then        # simply collapse the dict into a list for readline, but we'd have        # richer completion semantics in other environments.```this is also in the _complete() constructor.",0,0,0,LucianaMarques,Other
2019-05-01T00:00:00.000Z,0,"any update on this?i am having the same problem, in windows ctrl+enter does not run all the ipython code in a cell anymore, now i have to go to the last line and press enter a couple times to execute itis there any way to fix this / change this behavior?",0,0,0,decordoba,Other
2019-05-02T00:00:00.000Z,0,"hey guys, i'm sorry for the delay in replying to this, but i didn't run any tests before submitting this pr. i'll do this and i'll come back later with some improvements.  hey guys, i'm sorry for the delay in replying to this, but i didn't run any tests before submitting this pr. i'll do this and i'll come back later with some improvements.",0,0,0.373,LucianaMarques,Other
2019-05-03T00:00:00.000Z,0,"running ipython with pythonioencoding=utf-8 solves the issue.```~$ pythonioencoding=utf-8 ipython3 python 3.6.7 | packaged by conda-forge | (default, feb 20 2019, 02:51:38)                         type 'copyright', 'credits' or 'license' for more information                                     ipython 7.4.0 -- an enhanced interactive python. type '?' for help.                                                                                                                                 in [1]: '\u00e9'                                                                                  out[1]: '�'                                                                                                                                                                                         in [2]: 'é'                                                                                      out[2]: 'é'                                                                                      in [3]: import sys; sys.stdout.encodingout[3]: 'utf-8'```  cpython displays an encoded character when it isn't supported, that sounds like the way to go.```>>> '\u00e9''\xe9'>>> print('\u00e9')traceback (most recent call last):  file ""<stdin>"", line 1, in <module>unicodeencodeerror: 'ascii' codec can't encode character '\xe9' in position 0: ordinal not in range(128)>>> import sys; sys.stdout.encoding                                                               'ansi_x3.4-1968'```it still gives an error when using print, but that's another issue.  running ipython with pythonioencoding=utf-8 solves the issue.```~$ pythonioencoding=utf-8 ipython3 python 3.6.7 | packaged by conda-forge | (default, feb 20 2019, 02:51:38)                         type 'copyright', 'credits' or 'license' for more information                                     ipython 7.4.0 -- an enhanced interactive python. type '?' for help.                                                                                                                                 in [1]: '\u00e9'                                                                                  out[1]: '�'                                                                                                                                                                                         in [2]: 'é'                                                                                      out[2]: 'é'                                                                                      in [3]: import sys; sys.stdout.encodingout[3]: 'utf-8'```  cpython displays an encoded character when it isn't supported, that sounds like the way to go.```>>> '\u00e9''\xe9'>>> print('\u00e9')traceback (most recent call last):  file ""<stdin>"", line 1, in <module>unicodeencodeerror: 'ascii' codec can't encode character '\xe9' in position 0: ordinal not in range(128)>>> import sys; sys.stdout.encoding                                                               'ansi_x3.4-1968'```it still gives an error when using print, but that's another issue.",0,0.258,0,pierstitus,Other
